Paper ID,Student Name,Age,Class,Phone Number,Subject,Correct Marks,Exam Date,Score (%),Grade,GPA
P36002,Angela Olson,25,Class B,0185376528,Science,29,2024-04-15,72.50,B+,3.3
P36003,Micheal Kelly,24,Class H,0175225841,Chemistry,28,2024-01-30,70.00,B+,3.3
P36004,Helen Harris,23,Class E,0131973232,Math,33,2024-07-15,82.50,A-,3.7
P36005,Jason Lopez,22,Class D,0191682346,Physics,28,2024-07-20,70.00,B+,3.3
P36101,Raymond Williams,22,Class A,0154535052,Biology,16,2024-03-20,40.00,D,1.0
P36102,Kevin James,19,Class C,0151365350,History,14,2024-08-21,35.00,E,0.0
P36103,Makayla Mitchell,23,Class B,0194143550,Biology,29,2024-04-07,72.50,B+,3.3
P36104,Dawn Brown,23,Class E,0188953437,Physics,33,2024-11-02,82.50,A-,3.7
P36105,Sonya Martin,25,Class H,0187247418,Geography,17,2024-08-30,42.50,D,1.0
P36201,Douglas Potts,19,Class G,0156266169,History,2,2024-11-27,5.00,E,0.0
P36202,Joseph Brown,22,Class H,0181898878,Math,30,2024-09-01,75.00,B+,3.3
P36203,Chad Roth,18,Class H,0191570982,Biology,38,2024-06-02,95.00,A-,3.7
P36204,Joe Stevens,20,Class H,0107738064,English,35,2024-11-24,87.50,A-,3.7
P36205,Yolanda Moses,21,Class H,0183624940,Physics,39,2024-01-18,97.50,A-,3.7
P36301,Nicholas Jones,22,Class F,0151378582,Biology,27,2024-11-14,67.50,B,3.0
P36302,Vanessa Gutierrez,25,Class A,0195886412,History,39,2024-09-11,97.50,A-,3.7
P36303,Sabrina Baker,24,Class B,0109720412,Science,11,2024-04-24,27.50,E,0.0
P36304,Sarah Richard,18,Class C,0161524574,Geography,7,2024-12-02,17.50,E,0.0
P36305,Richard Owen,23,Class H,0159187528,Math,16,2024-02-12,40.00,D,1.0
P36401,Jennifer Huang,22,Class G,0149021613,Geography,18,2024-03-06,45.00,D+,1.3
P36402,David Clarke,20,Class G,0133435722,Math,0,2024-05-29,0.00,E,0.0
P36403,Ashley Mccall,24,Class G,0196127375,Math,22,2024-04-16,55.00,C+,2.3
P36404,Charles Townsend,23,Class B,0158259416,Geography,35,2024-12-03,87.50,A-,3.7
P36405,Brandy Wade,24,Class H,0185234285,Geography,15,2024-07-14,37.50,E,0.0
P36501,Ryan Coleman,25,Class C,0102372382,History,3,2024-02-19,7.50,E,0.0
P36502,Natalie Durham,22,Class E,0151644262,English,34,2024-07-20,85.00,A-,3.7
P36503,Javier Lopez,18,Class G,0128560739,Biology,6,2024-03-22,15.00,E,0.0
P36504,Kelly Salinas DVM,22,Class H,0173314983,English,7,2024-03-16,17.50,E,0.0
P36505,Mrs. Amber Jennings DVM,18,Class B,0192401965,Math,30,2024-02-18,75.00,B+,3.3
P36601,Kathleen Hawkins,20,Class F,0188208867,Math,40,2024-11-27,100.00,A-,3.7
P36602,Michael Hill,25,Class A,0115261756,Physics,7,2024-04-20,17.50,E,0.0
P36603,Stephanie Harrison,22,Class J,0195311508,Math,28,2024-03-13,70.00,B+,3.3
P36604,Melanie Strong,21,Class J,0149694263,Physics,3,2024-08-01,7.50,E,0.0
P36605,Thomas Fisher,19,Class I,0115952767,Physics,17,2024-11-28,42.50,D,1.0
P36701,Julia Martinez,21,Class B,0175610637,Math,26,2024-12-23,65.00,B,3.0
P36702,Katelyn Clark,18,Class D,0191725456,Physics,26,2024-05-24,65.00,B,3.0
P36703,Michael Lee,18,Class F,0187492439,Chemistry,34,2024-11-23,85.00,A-,3.7
P36704,Ronald Price,23,Class J,0123753102,Chemistry,24,2024-01-20,60.00,B-,2.7
P36705,Maria Baldwin,22,Class C,0153417378,Chemistry,1,2024-09-19,2.50,E,0.0
P36801,Alyssa Newton,24,Class A,0115749610,Science,2,2024-09-30,5.00,E,0.0
P36802,Tracy Pierce,19,Class B,0111521792,Science,40,2024-08-21,100.00,A-,3.7
P36803,Karen Douglas,25,Class G,0151208720,Math,22,2024-09-13,55.00,C+,2.3
P36804,Danielle Johnson,22,Class I,0126455322,Physics,11,2024-12-11,27.50,E,0.0
P36805,Mr. Kevin Norman,18,Class A,0126001331,Math,26,2024-03-23,65.00,B,3.0
P36901,Harold Lee,22,Class D,0166113938,History,0,2024-06-14,0.00,E,0.0
P36902,Larry Johnston,19,Class A,0115995657,Math,6,2024-03-25,15.00,E,0.0
P36903,Carlos Wood,21,Class F,0132756043,Biology,26,2024-05-04,65.00,B,3.0
P36904,Megan Sanchez,20,Class J,0184532161,Physics,17,2024-06-27,42.50,D,1.0
P36905,Troy Anderson,21,Class D,0169774724,Physics,17,2024-09-27,42.50,D,1.0
P37001,Matthew White,21,Class A,0137471893,Science,37,2024-03-05,92.50,A-,3.7
P37002,Richard Jackson,25,Class F,0144280642,English,23,2024-12-08,57.50,C+,2.3
P37003,Tracey Butler,22,Class I,0161225660,Geography,35,2024-04-08,87.50,A-,3.7
P37004,Keith Aguilar,19,Class E,0188848380,Geography,23,2024-04-02,57.50,C+,2.3
P37005,Felicia Jenkins,22,Class A,0105392400,Physics,21,2024-05-13,52.50,C,2.0
P37101,Patricia Smith,19,Class I,0183200763,Science,19,2024-05-02,47.50,C-,1.7
P37102,Tina Hancock,18,Class A,0103766837,History,25,2024-04-26,62.50,B-,2.7
P37103,Charles Reyes,25,Class E,0171346031,History,6,2024-03-23,15.00,E,0.0
P37104,Timothy Howell,19,Class I,0126131168,Math,22,2024-07-26,55.00,C+,2.3
P37105,Matthew Wong,18,Class B,0179034030,Physics,37,2024-09-25,92.50,A-,3.7
P37201,Isabella Harris,20,Class A,0137412288,Biology,22,2024-11-18,55.00,C+,2.3
P37202,Michael Jones,23,Class E,0169950468,Geography,34,2024-05-14,85.00,A-,3.7
P37203,Mark Gray,18,Class B,0141686117,Physics,26,2024-10-03,65.00,B,3.0
P37204,Cynthia Sullivan,25,Class F,0159638302,History,40,2024-05-05,100.00,A-,3.7
P37205,Tyler Mckenzie,22,Class C,0115443267,History,7,2024-07-07,17.50,E,0.0
P37301,Brenda Gomez,19,Class J,0191548715,Science,6,2024-02-24,15.00,E,0.0
P37302,Christopher Bullock,24,Class H,0157055122,English,31,2024-01-13,77.50,B+,3.3
P37303,Erika Stevenson,20,Class D,0103711235,English,40,2024-10-19,100.00,A-,3.7
P37304,Michael Carrillo,21,Class J,0148365399,English,7,2024-04-17,17.50,E,0.0
P37305,Jennifer Benson,24,Class B,0165644739,English,15,2024-03-07,37.50,E,0.0
P37401,Garrett Brennan,20,Class B,0195251086,Chemistry,15,2024-03-24,37.50,E,0.0
P37402,Vincent Gordon,18,Class E,0172705913,Math,34,2024-06-19,85.00,A-,3.7
P37403,Elizabeth Mueller,18,Class D,0112433053,Chemistry,9,2024-10-31,22.50,E,0.0
P37404,Cindy Arnold,24,Class H,0138399932,Biology,19,2024-06-18,47.50,C-,1.7
P37405,Lawrence Bailey,25,Class J,0104641498,Science,1,2024-09-08,2.50,E,0.0
P37501,Anthony Collins,22,Class H,0101849642,History,33,2024-03-23,82.50,A-,3.7
P37502,Stacey Anderson,19,Class G,0192167030,Geography,33,2024-06-05,82.50,A-,3.7
P37503,Lindsey Lopez,25,Class I,0143684094,Chemistry,2,2024-09-02,5.00,E,0.0
P37504,Troy Roman,20,Class H,0126489787,English,37,2024-11-06,92.50,A-,3.7
P37505,Christopher Sloan,18,Class B,0116918385,Chemistry,14,2024-05-01,35.00,E,0.0
P37601,Karen Rogers,19,Class A,0169529016,Geography,32,2024-12-07,80.00,A-,3.7
P37602,Connor Parrish,20,Class D,0181083615,Physics,4,2024-06-02,10.00,E,0.0
P37603,Debra Malone,21,Class E,0127656626,English,35,2024-07-24,87.50,A-,3.7
P37604,Tanya Hernandez,22,Class I,0102124120,Biology,32,2024-12-26,80.00,A-,3.7
P37605,Patricia Rose,23,Class C,0174835300,Biology,9,2024-08-21,22.50,E,0.0
P37701,Sheena Hart,21,Class D,0121200055,Science,4,2024-06-19,10.00,E,0.0
P37702,Michael Holland,20,Class F,0108360606,Chemistry,29,2024-09-10,72.50,B+,3.3
P37703,Shannon Davis,22,Class D,0185582681,Math,39,2024-05-04,97.50,A-,3.7
P37704,Rebecca Randall,19,Class J,0194685537,Biology,33,2024-02-20,82.50,A-,3.7
P37705,Angela Wolfe,25,Class A,0178304759,Chemistry,8,2024-09-23,20.00,E,0.0
P37801,Toni Griffin,24,Class D,0164201035,English,16,2024-02-11,40.00,D,1.0
P37802,Lisa White,19,Class D,0116435475,Math,19,2024-12-19,47.50,C-,1.7
P37803,Sandra Hoffman,24,Class B,0172929101,Chemistry,37,2024-01-22,92.50,A-,3.7
P37804,Kimberly Roberts,21,Class A,0149809565,Chemistry,7,2024-11-21,17.50,E,0.0
P37805,Taylor Key,24,Class H,0121537432,Math,31,2024-03-04,77.50,B+,3.3
P37901,Phillip Mendoza,21,Class G,0115085632,Geography,6,2024-11-18,15.00,E,0.0
P37902,Michael Li,18,Class C,0133947244,Biology,8,2024-12-14,20.00,E,0.0
P37903,John Martin,20,Class D,0113931143,Math,17,2024-05-28,42.50,D,1.0
P37904,Amy Clark,18,Class F,0159530813,Chemistry,7,2024-11-14,17.50,E,0.0
P37905,Tracy Hunter,23,Class I,0193792235,History,11,2024-11-05,27.50,E,0.0
P38001,Christopher Hayes,24,Class I,0122289998,Math,33,2024-08-26,82.50,A-,3.7
P38002,Paula Parker,24,Class C,0161359784,Biology,10,2024-12-04,25.00,E,0.0
P38003,Steven Vazquez DDS,19,Class E,0137984167,History,0,2024-04-26,0.00,E,0.0
P38004,Samantha Barajas,20,Class D,0159246705,Biology,1,2024-12-02,2.50,E,0.0
P38005,Joshua Harris MD,24,Class A,0151940758,English,24,2024-10-20,60.00,B-,2.7
P38101,James May,18,Class E,0184264921,History,28,2024-11-21,70.00,B+,3.3
P38102,Melissa Estes,19,Class G,0196870269,Math,40,2024-03-02,100.00,A-,3.7
P38103,Michelle Brown,25,Class D,0156406626,Science,9,2024-07-09,22.50,E,0.0
P38104,Juan Cantu,23,Class J,0153530357,Geography,30,2024-06-17,75.00,B+,3.3
P38105,Michelle Thompson,20,Class I,0188783617,Geography,24,2024-06-26,60.00,B-,2.7
P38201,Stacy Smith,22,Class D,0114973522,Geography,5,2024-04-21,12.50,E,0.0
P38202,Charles Harris,24,Class J,0133468656,History,18,2024-06-05,45.00,D+,1.3
P38203,Stephanie Powell,25,Class I,0173439862,Geography,6,2024-04-12,15.00,E,0.0
P38204,Casey Evans,19,Class D,0183121110,History,15,2024-04-19,37.50,E,0.0
P38205,Jennifer Winters,25,Class A,0125445101,History,15,2024-04-10,37.50,E,0.0
P38301,Joanna Goodwin,21,Class B,0106169978,English,39,2024-10-07,97.50,A-,3.7
P38302,Kristen Reed,19,Class I,0129757648,Biology,7,2024-07-29,17.50,E,0.0
P38303,Tasha Gilbert,18,Class H,0186437954,Science,10,2024-11-24,25.00,E,0.0
P38304,Chad Murray,19,Class E,0142832026,Physics,4,2024-07-16,10.00,E,0.0
P38305,Reginald Smith,24,Class D,0109609309,Math,10,2024-11-06,25.00,E,0.0
P38401,Tim Robbins,19,Class H,0152204490,Physics,8,2024-08-03,20.00,E,0.0
P38402,Sylvia Moore,23,Class G,0161806747,History,23,2024-06-30,57.50,C+,2.3
P38403,Brent Williams,22,Class I,0114306249,Math,27,2024-11-01,67.50,B,3.0
P38404,Linda Taylor,18,Class F,0113044743,Math,3,2024-08-18,7.50,E,0.0
P38405,Kellie Hughes,18,Class A,0153846166,Geography,20,2024-06-13,50.00,C,2.0
P38501,Tyler Davis,22,Class B,0167148274,Science,17,2024-02-09,42.50,D,1.0
P38502,Leslie Williams,18,Class E,0171781965,Chemistry,5,2024-10-24,12.50,E,0.0
P38503,Melissa Harrison,20,Class A,0173379889,History,36,2024-09-24,90.00,A-,3.7
P38504,Richard Haynes,21,Class H,0198493096,English,13,2024-11-02,32.50,E,0.0
P38505,Susan Anderson,18,Class H,0185384047,History,27,2024-06-09,67.50,B,3.0
P38601,Michelle Adams,25,Class G,0147777757,Chemistry,24,2024-03-25,60.00,B-,2.7
P38602,Tracy James,19,Class A,0176883091,History,4,2024-06-07,10.00,E,0.0
P38603,Wendy Benton,19,Class J,0139624022,History,38,2024-05-01,95.00,A-,3.7
P38604,Danielle Torres,22,Class G,0137655122,English,12,2024-09-12,30.00,E,0.0
P38605,Darryl Krueger,20,Class A,0139216382,Math,30,2024-08-19,75.00,B+,3.3
P38701,Carrie Donovan,18,Class G,0176024158,Chemistry,25,2024-12-19,62.50,B-,2.7
P38702,Megan Hernandez,23,Class J,0132705288,Biology,0,2024-09-10,0.00,E,0.0
P38703,Brian Weiss,20,Class A,0193915757,Physics,3,2024-03-21,7.50,E,0.0
P38704,David Weber,24,Class G,0179513749,Chemistry,39,2024-06-18,97.50,A-,3.7
P38705,Kevin Wilson,22,Class J,0169331321,Science,11,2024-07-04,27.50,E,0.0
P38801,Zachary James,24,Class H,0193759918,Physics,38,2024-04-08,95.00,A-,3.7
P38802,Stacy Klein,21,Class H,0117005558,History,21,2024-04-18,52.50,C,2.0
P38803,Breanna Rollins,19,Class J,0144777019,Biology,40,2024-11-30,100.00,A-,3.7
P38804,Timothy Middleton,25,Class B,0183445170,History,40,2024-01-31,100.00,A-,3.7
P38805,Erin Roberts,19,Class E,0158608842,Physics,16,2024-01-08,40.00,D,1.0
P38901,Christine Gregory,20,Class D,0187047910,Biology,1,2024-04-22,2.50,E,0.0
P38902,Julie Castaneda,22,Class G,0189221628,Physics,38,2024-09-18,95.00,A-,3.7
P38903,Vincent Rose,21,Class A,0132050002,Chemistry,10,2024-04-13,25.00,E,0.0
P38904,Michele Campbell,25,Class E,0168863098,Biology,33,2024-06-15,82.50,A-,3.7
P38905,April Mullins,24,Class A,0129921951,Geography,34,2024-04-21,85.00,A-,3.7
P39001,Edward Davis,24,Class D,0129295180,Biology,28,2024-10-18,70.00,B+,3.3
P39002,Lisa Hurley,21,Class H,0154533472,Science,31,2024-02-01,77.50,B+,3.3
P39003,Timothy Rodriguez,22,Class A,0123097513,Biology,25,2024-07-07,62.50,B-,2.7
P39004,Shannon Rodriguez,21,Class G,0166360840,History,37,2024-03-16,92.50,A-,3.7
P39005,Linda Holmes,18,Class B,0111202088,History,14,2024-12-05,35.00,E,0.0
P39101,Brian Roberts,25,Class I,0198930729,History,27,2024-02-18,67.50,B,3.0
P39102,Alan Stanton,23,Class A,0155548442,English,16,2024-06-08,40.00,D,1.0
P39103,Wanda Grant,18,Class B,0144272253,Chemistry,22,2024-08-28,55.00,C+,2.3
P39104,Edgar Morris,19,Class J,0132716499,Chemistry,6,2024-04-14,15.00,E,0.0
P39105,Benjamin Cohen,24,Class D,0148665046,English,24,2024-11-07,60.00,B-,2.7
P39201,Tonya Welch,25,Class I,0109687630,Chemistry,16,2024-09-30,40.00,D,1.0
P39202,Anthony Little,25,Class J,0151211660,Geography,40,2024-04-30,100.00,A-,3.7
P39203,Jesse Bartlett,25,Class B,0127017310,Math,16,2024-06-25,40.00,D,1.0
P39204,Jeffrey Clark,20,Class G,0152842846,Science,27,2024-12-23,67.50,B,3.0
P39205,Mr. Cory Smith,19,Class A,0155082141,Science,10,2024-07-10,25.00,E,0.0
P39301,Robin Malone,21,Class H,0154350470,History,36,2024-05-25,90.00,A-,3.7
P39302,Benjamin Hart,22,Class J,0109130503,Biology,13,2024-12-13,32.50,E,0.0
P39303,Christina Taylor,23,Class B,0159662953,Chemistry,2,2024-03-25,5.00,E,0.0
P39304,Jesus Tate,18,Class H,0152510164,Chemistry,19,2024-08-07,47.50,C-,1.7
P39305,Rebecca Chapman,18,Class C,0141296270,English,35,2024-04-14,87.50,A-,3.7
P39401,Kristine Johnson,18,Class C,0196420510,English,21,2024-03-12,52.50,C,2.0
P39402,Gary Gillespie,19,Class D,0165444561,Geography,19,2024-02-04,47.50,C-,1.7
P39403,Kenneth Potter,19,Class G,0182802614,Chemistry,6,2024-04-15,15.00,E,0.0
P39404,Elizabeth Delacruz,23,Class A,0153326040,Chemistry,21,2024-06-23,52.50,C,2.0
P39405,Paul Gonzalez,25,Class A,0108585533,Chemistry,24,2024-11-13,60.00,B-,2.7
P39501,Carolyn Graham,21,Class E,0194631334,Geography,13,2024-02-10,32.50,E,0.0
P39502,Candice Shah,24,Class J,0123440554,English,36,2024-10-27,90.00,A-,3.7
P39503,Savannah Garrison,19,Class F,0181832879,English,16,2024-09-22,40.00,D,1.0
P39504,Travis Meyer,25,Class J,0117324820,History,15,2024-12-12,37.50,E,0.0
P39505,Crystal Lutz,19,Class B,0161619050,Chemistry,14,2024-07-05,35.00,E,0.0
P39601,Matthew Nguyen,19,Class I,0145897545,English,30,2024-08-17,75.00,B+,3.3
P39602,Mandy Perry,24,Class J,0198049811,Biology,29,2024-08-23,72.50,B+,3.3
P39603,Yvette Glass,23,Class G,0183448839,Geography,36,2024-03-16,90.00,A-,3.7
P39604,Amy Wright,20,Class C,0145714384,Science,35,2024-06-23,87.50,A-,3.7
P39605,Megan Fernandez,22,Class C,0159303521,Math,32,2024-03-15,80.00,A-,3.7
P39701,Eric Miller,23,Class D,0184633156,History,15,2024-09-17,37.50,E,0.0
P39702,Victor Key,21,Class F,0156685157,History,25,2024-10-08,62.50,B-,2.7
P39703,Jennifer Hill,21,Class G,0199020201,Math,2,2024-01-02,5.00,E,0.0
P39704,Nicholas Chen,21,Class E,0195709195,Science,34,2024-11-06,85.00,A-,3.7
P39705,Nicholas Flowers,19,Class F,0107575172,Science,17,2024-08-14,42.50,D,1.0
P39801,Tim Delacruz,23,Class E,0132172618,Math,33,2024-05-28,82.50,A-,3.7
P39802,Brittany Diaz,22,Class E,0136365791,Chemistry,12,2024-05-31,30.00,E,0.0
P39803,Diane Taylor,18,Class D,0151892119,Physics,12,2024-08-17,30.00,E,0.0
P39804,Anna Wilson,20,Class C,0139256158,History,35,2024-10-11,87.50,A-,3.7
P39805,Sheila Turner,20,Class H,0189990639,Physics,39,2024-01-20,97.50,A-,3.7
P39901,Jeremy Mason,24,Class A,0144580540,Science,35,2024-05-14,87.50,A-,3.7
P39902,Mathew Joseph,23,Class G,0106624526,English,32,2024-05-28,80.00,A-,3.7
P39903,Linda Mcmillan,22,Class G,0113305812,Chemistry,11,2024-11-05,27.50,E,0.0
P39904,William Miller,22,Class I,0121054465,Math,31,2024-09-16,77.50,B+,3.3
P39905,Keith Jimenez,23,Class E,0145742142,Science,21,2024-04-01,52.50,C,2.0
P40001,Jessica Howard,22,Class C,0137804390,History,5,2024-08-24,12.50,E,0.0
P40002,Ebony Arnold,18,Class F,0104249332,Math,23,2024-03-06,57.50,C+,2.3
P40003,Tyrone Powell,23,Class J,0121629806,Math,36,2024-09-15,90.00,A-,3.7
P40004,William Ross,20,Class G,0155283594,Geography,2,2024-06-10,5.00,E,0.0
P40005,Erik Greene,23,Class G,0148356453,Geography,12,2024-06-05,30.00,E,0.0
P40101,Patricia Barker,23,Class I,0187458975,English,16,2024-10-02,40.00,D,1.0
P40102,Phillip Brown,24,Class C,0145296142,Math,35,2024-07-29,87.50,A-,3.7
P40103,Katherine Martin,23,Class E,0128223096,Geography,12,2024-08-19,30.00,E,0.0
P40104,Kerri Crawford,23,Class G,0118986630,Physics,26,2024-04-14,65.00,B,3.0
P40105,Richard Cox,19,Class J,0169954981,Chemistry,20,2024-03-15,50.00,C,2.0
P40201,Christian Diaz,24,Class B,0152863864,History,24,2024-09-16,60.00,B-,2.7
P40202,Jessica Parks,21,Class F,0178747313,Chemistry,16,2024-10-05,40.00,D,1.0
P40203,Brian Hall,20,Class G,0143236804,Chemistry,0,2024-10-18,0.00,E,0.0
P40204,Edwin Tucker,23,Class G,0154271769,Biology,20,2024-03-26,50.00,C,2.0
P40205,Justin Kidd,23,Class F,0174345649,English,1,2024-11-01,2.50,E,0.0
P40301,John Irwin,23,Class I,0155884305,Math,11,2024-08-10,27.50,E,0.0
P40302,Darren Moore,25,Class E,0147560302,Science,33,2024-05-08,82.50,A-,3.7
P40303,Jenna Lewis,23,Class C,0133053207,Biology,25,2024-11-07,62.50,B-,2.7
P40304,Amy Hendrix,18,Class G,0143859591,Science,24,2024-09-08,60.00,B-,2.7
P40305,Jodi Jefferson,22,Class J,0179741644,Geography,20,2024-10-19,50.00,C,2.0
P40401,Troy Logan,23,Class H,0104989029,Chemistry,18,2024-06-23,45.00,D+,1.3
P40402,Brooke Stokes,19,Class B,0101678582,Physics,21,2024-01-13,52.50,C,2.0
P40403,Lindsey Gillespie,18,Class A,0123349040,English,5,2024-03-11,12.50,E,0.0
P40404,Anna Becker,24,Class E,0184152893,Biology,6,2024-10-02,15.00,E,0.0
P40405,Corey Ortega,25,Class J,0147797815,English,31,2024-02-18,77.50,B+,3.3
P40501,Tammy Thompson,18,Class E,0151166067,Biology,15,2024-10-15,37.50,E,0.0
P40502,Tracey Contreras,21,Class G,0142155819,English,10,2024-05-23,25.00,E,0.0
P40503,Brandon Hicks,23,Class D,0152312210,English,18,2024-12-02,45.00,D+,1.3
P40504,Mary Farmer,24,Class E,0187128802,Science,4,2024-04-08,10.00,E,0.0
P40505,Mark Cervantes,25,Class B,0116374451,Physics,29,2024-02-10,72.50,B+,3.3
P40601,Heather Pierce,20,Class G,0129250726,Physics,27,2024-06-27,67.50,B,3.0
P40602,Jerry Reynolds,21,Class D,0143006976,Geography,4,2024-04-09,10.00,E,0.0
P40603,Jonathan Gonzalez,19,Class C,0148439354,Biology,38,2024-03-11,95.00,A-,3.7
P40604,Jason Price,22,Class H,0148828580,Chemistry,23,2024-10-20,57.50,C+,2.3
P40605,Tammy Avila,23,Class I,0105325986,Chemistry,31,2024-05-31,77.50,B+,3.3
P40701,Samuel Durham,20,Class B,0147157108,Chemistry,20,2024-09-04,50.00,C,2.0
P40702,Roger Austin,18,Class F,0166523833,Science,20,2024-09-26,50.00,C,2.0
P40703,Jeffrey Barker,22,Class J,0119565500,Biology,20,2024-05-29,50.00,C,2.0
P40704,Peter Henry,21,Class A,0187732225,Geography,40,2024-07-18,100.00,A-,3.7
P40705,Brandon English,23,Class G,0134754462,English,39,2024-08-13,97.50,A-,3.7
P40801,Levi Baker,25,Class H,0116861983,Math,26,2024-02-25,65.00,B,3.0
P40802,Kevin Herrera,21,Class J,0165448378,Math,18,2024-07-09,45.00,D+,1.3
P40803,Whitney Hunter,25,Class D,0157970049,Biology,11,2024-10-09,27.50,E,0.0
P40804,Tammy Black,23,Class F,0185534344,History,3,2024-09-27,7.50,E,0.0
P40805,Dawn Johnson,23,Class E,0131512113,Chemistry,10,2024-11-10,25.00,E,0.0
P40901,Eric Brown,19,Class H,0173737400,Chemistry,21,2024-05-08,52.50,C,2.0
P40902,Karla Brooks,22,Class H,0106893852,History,16,2024-11-12,40.00,D,1.0
P40903,Leslie Stanley,24,Class H,0139838467,Biology,23,2024-01-17,57.50,C+,2.3
P40904,Wendy Smith,22,Class H,0144218678,Physics,33,2024-01-16,82.50,A-,3.7
P40905,Nicole Long,20,Class D,0172467540,Biology,31,2024-01-11,77.50,B+,3.3
P41001,Laura Sanchez,25,Class E,0172246224,Physics,25,2024-10-17,62.50,B-,2.7
P41002,David Rice,24,Class A,0138481706,Physics,18,2024-11-01,45.00,D+,1.3
P41003,Tony Palmer,19,Class F,0118071878,Chemistry,15,2024-11-22,37.50,E,0.0
P41004,Erica Graham,23,Class I,0135215171,Science,5,2024-11-04,12.50,E,0.0
P41005,Joseph Gordon,22,Class B,0168767446,History,24,2024-06-29,60.00,B-,2.7
P41101,Travis Rose,22,Class B,0141231598,Chemistry,40,2024-12-12,100.00,A-,3.7
P41102,Wendy Anderson,19,Class J,0198271620,Physics,36,2024-10-26,90.00,A-,3.7
P41103,David Huff,22,Class J,0168319645,Chemistry,32,2024-09-20,80.00,A-,3.7
P41104,Bradley Bruce,19,Class A,0153105899,Physics,25,2024-11-08,62.50,B-,2.7
P41105,Mary Schmidt,20,Class B,0128144414,Math,9,2024-09-27,22.50,E,0.0
P41201,Rachael Barber,18,Class B,0153595519,Physics,3,2024-07-31,7.50,E,0.0
P41202,Anna Wilson,20,Class C,0139256158,Biology,6,2024-11-02,15.00,E,0.0
P41203,Donald Peterson,21,Class H,0111729721,Geography,10,2024-02-23,25.00,E,0.0
P41204,Julie Thomas,22,Class J,0165197293,English,17,2024-05-18,42.50,D,1.0
P41205,Bryan Benson,18,Class G,0106445995,Biology,9,2024-04-24,22.50,E,0.0
P41301,Kari Roberts,20,Class D,0127436444,Biology,13,2024-06-08,32.50,E,0.0
P41302,Sonya Blackburn,24,Class F,0194561031,Biology,15,2024-09-29,37.50,E,0.0
P41303,Philip Romero,24,Class J,0193117527,Geography,34,2024-01-11,85.00,A-,3.7
P41304,Nathaniel Smith,22,Class E,0199782998,Science,35,2024-05-15,87.50,A-,3.7
P41305,Molly Mcmahon,24,Class C,0196815564,Math,35,2024-12-20,87.50,A-,3.7
P41401,Gary Chen,24,Class G,0188491882,Biology,32,2024-08-16,80.00,A-,3.7
P41402,Joanne Vargas,18,Class F,0181172027,Science,27,2024-07-25,67.50,B,3.0
P41403,David Carter,18,Class H,0107531906,Chemistry,40,2024-08-17,100.00,A-,3.7
P41404,Juan Rogers,25,Class C,0199680474,Chemistry,30,2024-05-24,75.00,B+,3.3
P41405,Michael Campbell,25,Class H,0193746183,Physics,17,2024-02-18,42.50,D,1.0
P41501,Sylvia Edwards MD,21,Class I,0176848362,Math,29,2024-11-12,72.50,B+,3.3
P41502,Sean Richardson,20,Class A,0154484466,English,29,2024-10-02,72.50,B+,3.3
P41503,Stephen Spencer,18,Class F,0143415292,English,16,2024-01-16,40.00,D,1.0
P41504,David Brown,24,Class A,0185050226,Physics,20,2024-02-16,50.00,C,2.0
P41505,Ricky Alexander,20,Class J,0108435878,Biology,16,2024-08-26,40.00,D,1.0
P41601,Kathryn Cruz,25,Class E,0129520926,Geography,15,2024-01-07,37.50,E,0.0
P41602,Javier Hunter,19,Class F,0104818766,History,5,2024-08-22,12.50,E,0.0
