PaperID,StudentName,PhoneNum,Subject,Marks,InvigilatorName,ExamDate,ExamType
P28303,Michael Wilson,001-581-209-6834,Math,23,Martha Marshall,2024-01-12,Final
P28304,Yolanda Collins,555-048-6294x13747,English,2,Kevin Haley,2024-10-17,Practice
P28305,Marcia Bell,025.560.8675x319,English,19,Daniel Ellis,2024-01-09,Final
P28401,Eric Lopez,253.260.5134x6583,History,39,Kathleen Baldwin,2024-09-24,Practice
P28402,Derek Little PhD,199.839.5497,English,43,Andrew King,2024-05-22,Quiz
P28403,Alexander Gray,+1-038-665-4079x05807,Science,96,Amanda Sawyer,2024-03-30,Quiz
P28404,Michael Myers,452-152-2572x46751,History,25,Christopher Kelly,2024-12-18,Final
P28405,Taylor Lopez,001-660-622-0346x949,History,66,Tracy Herrera,2024-01-23,Final
P28501,Christopher Hess,5686766993,English,2,Jared Wolf,2024-07-20,Final
P28502,Cameron Jackson,+1-527-828-4718,Chemistry,25,James Griffin,2024-12-01,Quiz
P28503,Nicole Stewart,+1-857-976-8433x26441,History,26,Matthew Pratt,2024-09-18,Final
P28504,Ashley Black,165.969.7168x640,History,34,Chelsea Davis,2024-02-14,Practice
P28505,Joshua Paul,705.452.6812,Geography,66,Katherine Brooks,2024-04-14,Midterm
P28601,Samantha Stephens,001-231-538-5790x11265,Science,18,Holly Dalton,2024-08-05,Midterm
P28602,Donald Jacobson,001-290-751-9685,Chemistry,27,Lori Jones,2024-03-03,Practice
P28603,Teresa Stone,(611)203-2111x820,Math,18,Ashley West,2024-11-09,Practice
P28604,Taylor Carter,(361)916-2653,Geography,24,David Gay,2024-02-27,Quiz
P28605,Jared Carlson,001-757-183-7536x56937,Physics,16,Clinton Thomas,2024-08-01,Practice
P28701,Natalie Silva,009.773.6328,Math,30,Bryan Powell,2024-02-14,Practice
P28702,Christie Glass,402-775-1005x7277,Geography,54,Jonathan Todd,2024-05-25,Quiz
P28703,Erica Gillespie,(298)426-0862x76629,Math,56,Sara Gonzalez,2024-09-29,Practice
P28704,Sonya Preston,+1-824-897-8168x5827,Math,82,Gregory Bush,2024-10-10,Quiz
P28705,Diana Porter,(093)732-9892x80270,Biology,82,Michael Ewing,2024-06-17,Quiz
P28801,Jessica Robles,+1-594-115-9179,Chemistry,97,Joshua Smith,2024-05-29,Final
P28802,Mitchell Watson,(251)030-8950x95174,English,89,Joseph Jordan,2024-02-08,Midterm
P28803,Sherri Brown,567-211-7335,Science,20,Tony Kerr,2024-05-07,Midterm
P28804,Jeffrey Johnson,001-214-055-3036x383,History,68,John Harris,2024-08-24,Practice
P28805,Cheryl Kline,255-919-3691,Science,68,Stephen Martinez,2024-09-10,Practice
P28901,Matthew Castro,470.081.9310,Biology,52,James Anderson,2024-02-29,Practice
P28902,Bryan Sandoval,+1-125-307-0394,Chemistry,46,Nancy Lewis,2024-07-11,Midterm
P28903,Ashley Banks,(358)901-5777,Chemistry,57,Jamie Harris,2024-10-25,Quiz
P28904,Christopher Fletcher,5662408620,Chemistry,35,Jenny Ford,2024-06-16,Practice
P28905,Drew Smith,527.875.2108x0085,Biology,74,Alexis Webb,2024-10-10,Midterm
P29001,Eric Nash,252.662.0872,English,18,Robert Joseph Jr.,2024-07-17,Midterm
P29002,Erica Jones,484.012.0349,Math,61,Kenneth Weber,2024-01-17,Quiz
P29003,Crystal Cooper,001-795-726-0192,Science,28,Melanie Robinson,2024-04-20,Midterm
P29004,Dustin Wells,059-697-2692x9003,Geography,23,Brian Whitaker,2024-05-13,Quiz
P29005,Melissa Kline,7851071222,Math,67,Joshua Lam,2024-04-05,Quiz
P29101,Stephanie Martin,+1-491-366-5166x80106,English,5,Timothy Young,2024-06-08,Midterm
P29102,Lucas Butler,+1-726-824-8924,History,26,Lisa Hampton,2024-07-29,Final
P29103,Karen Doyle,509-902-3315,Chemistry,5,William Hart,2024-11-11,Practice
P29104,Angela Diaz,(272)423-2606,English,66,Samantha Davis,2024-11-17,Midterm
P29105,April Rodriguez,694-208-9211x1383,Chemistry,45,Jared Peterson,2024-09-16,Midterm
P29201,Julia Williams,001-428-850-9802,Chemistry,0,Jill Savage,2024-10-11,Quiz
P29202,Daniel Martinez,016.099.4400,Science,87,Ashley Johnson,2024-07-20,Midterm
P29203,Stephen Miller,001-351-584-0696x394,Math,33,William Johnson,2024-04-03,Practice
P29204,Ashley Young,001-639-496-5086,Physics,2,Heather Robinson,2024-05-07,Practice
P29205,Alexander Schwartz,(317)172-6698,Physics,46,Dr. Robert Rodriguez,2024-10-19,Midterm
P29301,Scott Barnes MD,5090999671,Math,44,Jon Mason,2024-03-29,Practice
P29302,William Davis,698.248.0425x15789,Physics,55,Jennifer Lang,2024-06-12,Practice
P29303,Elizabeth Brown,715.719.0334x9097,English,71,Michael Deleon,2024-09-15,Quiz
P29304,Justin Hernandez,443.499.4113,Biology,23,Janet Jones,2024-07-16,Final
P29305,Alfred Glass,073.401.8736x3535,Math,22,Kelli Gardner,2024-08-02,Midterm
P29401,Dawn Sweeney,(533)616-0284,Chemistry,25,Shannon Jennings,2024-03-28,Final
P29402,Gina Franklin,+1-962-211-8841x253,Science,36,Margaret Torres,2024-03-04,Practice
P29403,Brian Rivera,(282)804-5270x8017,Biology,72,Ronald Lopez,2024-02-10,Practice
P29404,Ashley Davis,(842)720-6068x614,Physics,72,Teresa Wolfe,2024-06-18,Quiz
P29405,Kaylee Walter,629-597-7043,Math,95,Herbert Mills,2024-02-05,Quiz
P29501,Derek Gonzales,001-151-620-2958x41843,Biology,41,Jennifer Olson,2024-12-12,Midterm
P29502,Kevin Russo,(593)863-3302,Science,27,Timothy Christian,2024-08-19,Practice
P29503,Joshua Sparks,001-320-748-6439,Science,82,Max Flores,2024-07-12,Midterm
P29504,Peggy Jackson,200-080-8563x48486,English,85,Jesse Bishop,2024-07-15,Final
P29505,Kristin Wong,508-419-1361,Physics,57,William Washington,2024-06-22,Midterm
P29601,Michael Smith,001-336-767-9434x3688,History,2,Cheryl Jones,2024-09-01,Quiz
P29602,Sheri Stout,+1-483-174-3542,Biology,46,Carl Huffman,2024-04-21,Final
P29603,Thomas French,+1-608-922-4373x28881,Geography,8,Christopher Hughes,2024-12-02,Practice
P29604,Kimberly Lee,+1-394-038-8871x1760,English,94,Greg Kelly,2024-06-18,Practice
P29605,Michael Monroe,001-580-026-9714,Chemistry,8,Antonio Jones,2024-05-02,Midterm
P29701,Christopher Mitchell,+1-099-595-5687x6695,English,83,Michael Thomas,2024-08-21,Final
P29702,Robert Dunlap,001-159-172-1812x1093,Science,35,Jody Mendez,2024-01-19,Quiz
P29703,Emily Wilson,232-460-5893x684,History,96,Jose Phelps,2024-04-08,Quiz
P29704,Kathryn Reeves,+1-062-597-7261,Math,38,Nicole Garcia,2024-04-09,Midterm
P29705,Laura Freeman,001-989-345-2905x813,Chemistry,43,Brandy Baker,2024-10-25,Midterm
P29801,Jason White,(313)177-7839x447,Geography,97,Alejandro White,2024-03-05,Midterm
P29802,Steven Greene,001-802-985-9128,Physics,70,Gregg Friedman,2024-02-25,Quiz
P29803,Suzanne Hernandez,392.146.7358,Math,89,Amanda Martinez,2024-04-18,Quiz
P29804,Kelly Cook,411-588-6314x79288,Chemistry,43,Sharon Erickson,2024-03-19,Quiz
P29805,Meredith Greene,8892763783,Math,49,Allison Rivera,2024-04-23,Midterm
P29901,Amanda Harper,809-356-7424x5143,History,95,Jennifer Hayden,2024-04-01,Final
P29902,Sharon Bauer,321-644-2439,Math,93,Dr. Emily Osborne PhD,2024-04-11,Practice
P29903,Jodi Smith,105-992-2959x644,Biology,58,Alexis Solis,2024-06-23,Practice
P29904,Nicholas Parker,001-625-789-2578x496,Math,38,Tyler Massey,2024-06-01,Midterm
P29905,Heather Henderson,001-915-816-7066x6099,English,36,Sheila Schroeder,2024-12-16,Midterm
P30001,Anna Soto,067-482-5144x6915,English,12,Tanya Gilbert,2024-01-04,Midterm
P30002,Allison Black,296-964-1652x11869,Science,21,Marilyn Taylor,2024-03-26,Final
P30003,Brandon Burnett,559-297-1141,Geography,97,Shirley Werner,2024-05-05,Quiz
P30004,Erika Henry,001-272-203-8856x2854,Physics,28,Darryl Harris,2024-11-13,Quiz
P30005,Brett Woodard,+1-628-471-1865,Physics,85,Nicholas Smith,2024-02-10,Final
P30101,Matthew Adams,6578877130,English,97,Jorge Olsen,2024-06-12,Final
P30102,Christopher Howard,716.485.8445x9006,English,0,Kevin Simpson,2024-09-14,Midterm
P30103,Kevin Sanders,071-665-9924x0770,History,38,Antonio Davis,2024-05-01,Practice
P30104,Craig Aguilar,+1-961-692-4537x146,Science,15,Joseph Wood,2024-02-27,Practice
P30105,Judith Tucker,(398)281-3983x7889,Geography,45,Angela Estrada,2024-05-11,Final
P30201,Lisa Ramirez,(473)442-9484,Physics,94,Kathleen Berry,2024-09-18,Midterm
P30202,Marc Ray,049-724-9890,Physics,57,Angela Thomas,2024-05-23,Midterm
P30203,Laura Graham,+1-917-927-8966x269,History,81,Alexa Walker,2024-04-04,Midterm
P30204,Paul Owen,008-694-3440x9660,Science,10,Chris Robinson,2024-05-17,Final
P30205,Tammy Mitchell,+1-418-627-7103x8778,Math,50,Felicia Garcia,2024-08-29,Quiz
P30301,Mr. Richard Grimes,001-176-137-6621x322,Math,38,Katie Harrington MD,2024-09-12,Final
P30302,Dawn Ellison,475.263.8675x795,English,19,Brian Garner,2024-08-16,Final
P30303,Maria Walker,273-351-4903,History,68,Kimberly Ryan,2024-11-21,Practice
P30304,Monica Mcgee,098-112-0728,History,94,Maria Cross,2024-08-01,Midterm
P30305,Steven Hernandez MD,150-147-9490x169,Math,9,Craig Cole,2024-10-13,Practice
P30401,Jasmine Howe,+1-694-276-4010x67087,Geography,74,Samantha Reyes,2024-03-08,Midterm
P30402,John Olson,747-335-8201x35908,Geography,100,John Huerta,2024-12-04,Final
P30403,Alexis Warren,(383)365-5435,Math,5,Nathan Lee,2024-03-14,Quiz
P30404,Brianna Soto,065.688.2224,History,96,Michelle Miller,2024-12-09,Final
P30405,Lynn Blankenship,(389)260-3142x8312,Physics,95,Ryan Ayala,2024-02-20,Final
P30501,Austin Hull,001-513-780-6241x7969,Biology,100,Joseph Hansen,2024-08-30,Quiz
P30502,Trevor Adkins,(994)608-2474x164,Chemistry,92,Jeffrey Pham,2024-01-01,Quiz
P30503,Mackenzie Meyers,+1-990-708-9280x085,English,11,Sarah Patrick,2024-10-05,Midterm
P30504,Jonathan Hunter,130.563.8852,Science,39,Brittney Perez,2024-11-18,Practice
P30505,Benjamin Carlson,450-839-9974x95109,Science,23,Thomas Moore,2024-07-13,Quiz
P30601,Jennifer Patel,(146)110-0355x77027,History,93,Nicholas Lawson,2024-01-14,Practice
P30602,Bonnie Cameron,001-274-893-4219x112,English,60,Colleen Gonzalez,2024-07-23,Practice
P30603,Scott Morgan,228-124-5701x764,Science,19,Laura Miller,2024-02-12,Midterm
P30604,Peter Lindsey,(219)476-7045x50765,Physics,17,Raymond Cruz,2024-04-11,Final
P30605,Angela Ray,001-241-737-8883x3093,Chemistry,48,Amy Warren,2024-05-01,Practice
P30701,Linda Armstrong,922.263.6818x40947,History,9,Melissa Quinn,2024-04-17,Midterm
P30702,William Johns,(299)474-3852x179,Math,30,Mary Tran,2024-01-07,Final
P30703,Joshua Campbell,122-664-9516x365,Biology,28,Jillian Nguyen,2024-01-10,Final
P30704,Maria Wheeler,+1-846-758-5659,Physics,82,Brenda Berger,2024-06-15,Practice
P30705,Julia Williams,392.589.0502x943,History,84,Brooke Kelley,2024-01-02,Quiz
P30801,Patricia Ruiz,9047184986,English,90,Kaylee Brown,2024-01-01,Final
P30802,Sara Yang,549.175.0249,Math,61,Jonathan Hull,2024-03-17,Quiz
P30803,Daniel Chen,001-061-014-2255x0207,English,55,Mary Mills,2024-04-20,Quiz
P30804,Kyle Harris,+1-242-152-5061x062,Math,5,Bethany Lewis,2024-02-06,Practice
P30805,Elizabeth Munoz,873.532.1537,Science,74,Justin James MD,2024-12-12,Practice
P30901,Cody Stein,001-285-716-6610,Physics,98,Scott Thomas,2024-12-01,Final
P30902,John Huffman,+1-814-799-2367x389,Science,23,Monica Zimmerman,2024-02-24,Practice
P30903,Jennifer Johnson,017-645-5066x455,Biology,93,Tracey Gaines,2024-03-12,Practice
P30904,Allison Lyons,808-211-6834x123,History,93,Meagan Jenkins,2024-01-10,Practice
P30905,Joel Nichols,300.757.8067x88663,Geography,34,Richard Garcia,2024-08-17,Quiz
P31001,Haley Cooke,(205)577-7672x5286,Science,5,Debra Williams,2024-04-13,Midterm
P31002,Sarah Hansen,974.586.3871x8224,Math,44,Clifford Barker,2024-01-25,Final
P31003,Tammy Wallace,273.111.9290x63754,Chemistry,97,Abigail Jones,2024-03-05,Quiz
P31004,James Mcgee,668-485-0890x2591,Biology,26,Mr. Zachary Morales,2024-04-11,Final
P31005,Adam Mcneil,529.297.8863x658,History,47,Eric Duran,2024-01-25,Final
P31101,Michele Vargas,(928)901-1340x2634,Science,81,Amanda Duffy,2024-03-09,Final
P31102,Ryan Davis,815.457.2858,Chemistry,3,Cynthia Adams,2024-01-08,Quiz
P31103,Carlos Mcintyre,134.044.1459x876,Geography,43,Audrey Gonzalez,2024-01-01,Quiz
P31104,Crystal Villarreal,754-373-6474x57481,History,3,Samantha Davis,2024-04-20,Midterm
P31105,William Miller,719-407-0998x85141,Physics,43,Joseph Berger,2024-07-08,Quiz
P31201,John Blankenship,(787)531-7306,Geography,92,Frank Grimes,2024-08-30,Quiz
P31202,David Johnson,001-668-486-3010,Chemistry,83,Jessica Fernandez,2024-08-28,Practice
P31203,Tony Simmons,+1-942-721-8190x5009,Physics,2,Mrs. Robyn Combs MD,2024-07-08,Practice
P31204,Stephen Lee,001-833-051-6045x993,English,58,Kiara Carroll,2024-03-11,Final
P31205,Thomas Dean,(195)774-2075,Science,79,Mr. Anthony Vaughan,2024-10-12,Quiz
P31301,Michael Johnson,862.685.6876x5652,English,42,Roger Stephens,2024-06-29,Final
P31302,Jennifer Murphy,+1-855-244-8276x7500,History,35,Robert Jones,2024-11-25,Quiz
P31303,Katrina Gillespie,+1-496-913-4493x29476,Geography,89,William Carroll,2024-12-15,Quiz
P31304,Christopher Lynch Jr.,689-139-9373,Science,11,Christopher Miller,2024-03-12,Midterm
P31305,Carrie Wilson,364.755.6829x830,English,8,Brittany Wolfe,2024-12-10,Quiz
P31401,Bradley Kelly,(146)815-4765,Science,57,Parker Soto,2024-07-04,Practice
P31402,John Hudson,(228)513-5004,Biology,39,Melanie Hensley,2024-02-08,Practice
P31403,Carolyn Swanson,001-608-784-6212,History,82,Andrew Smith,2024-07-31,Midterm
P31404,Samuel Hood,829.907.7948,Chemistry,64,Taylor Lopez,2024-10-07,Quiz
P31405,Joseph Castaneda,001-446-803-4323x140,Geography,0,Nathan Perez,2024-12-07,Final
P31501,Nancy Johnson,918.009.4872x0845,Geography,54,Matthew Gonzalez,2024-08-12,Quiz
P31502,Joe Browning,(506)555-7689x2614,Geography,50,Nicholas Brock,2024-05-08,Final
P31503,Brandi Arroyo,(592)457-8514x56307,Geography,35,Doris Nelson,2024-03-27,Midterm
P31504,Tiffany Lopez,(012)348-8354x806,Math,61,Daniel Fuentes,2024-03-14,Final
P31505,Brett Velasquez,001-180-564-4941,Physics,65,Ryan Waters,2024-04-28,Midterm
P31601,Anne Wright,205-058-7984,Math,45,Darrell Kelly,2024-10-21,Midterm
P31602,Alicia Johnson,+1-138-414-7177,Science,79,Anthony Gardner,2024-06-03,Midterm
P31603,Shane Horne,001-289-251-2800x95664,Science,46,Eric Vargas,2024-02-10,Midterm
P31604,Taylor Pennington,+1-860-261-6837x5810,Chemistry,37,Jamie Carson,2024-03-16,Practice
P31605,Eric Lambert,6730025185,History,16,Thomas Johnson,2024-10-10,Quiz
P31701,Christopher Johnson,1215180994,History,92,Debra Hood,2024-03-03,Final
P31702,Andrew King,001-756-712-0087x85866,History,43,Kimberly Liu,2024-06-28,Quiz
P31703,Nicole Smith,(261)684-7695,Biology,56,Reginald Martinez,2024-03-18,Final
P31704,Steven Anthony,209.229.7541x83391,Biology,63,Reginald Graham,2024-05-12,Quiz
P31705,Jeffrey Cooper,380-655-9708,Geography,74,Johnny Baldwin,2024-09-28,Midterm
P31801,Kimberly Johnson,(452)321-0178x784,Geography,72,Danielle Owens,2024-09-25,Quiz
P31802,Melissa Lopez,+1-013-795-0671x31447,Chemistry,37,Mrs. Nancy Tyler MD,2024-09-14,Midterm
P31803,Brian Rivera,+1-656-418-6062,Physics,92,David Fox,2024-09-01,Practice
P31804,Anthony West,001-375-470-7798,Physics,82,Sarah Cuevas,2024-04-25,Quiz
P31805,Marilyn Simmons,(074)480-7865,History,21,Raymond Carter,2024-06-21,Midterm
P31901,Tiffany Bradshaw,6916360002,Biology,39,Janice Hickman,2024-01-31,Practice
P31902,Kelly Martinez,+1-497-095-9551x170,History,77,Tonya Rodriguez,2024-05-06,Quiz
P31903,Pamela Murillo,001-040-311-9550x15914,Biology,89,Taylor Best,2024-05-04,Quiz
P31904,Zachary Davis,(943)151-5355x36364,Geography,100,Lawrence Norman,2024-10-02,Practice
P31905,Katherine Jones,567.572.4640,English,28,Robert Villarreal,2024-12-24,Quiz
P32001,Alexandra Butler,641-657-5143x396,Physics,18,Dennis Cain,2024-11-12,Quiz
P32002,Robert Levine,(648)222-1218x231,Math,39,Denise Sullivan,2024-03-17,Practice
P32003,Timothy Hickman PhD,001-150-371-6864x98441,Chemistry,93,John Brennan,2024-06-17,Final
P32004,Julia Boyd,+1-314-880-1299,Math,0,Annette Lopez,2024-07-07,Quiz
P32005,Wanda Larsen MD,893-586-8808,Chemistry,18,Amanda Kim,2024-02-20,Practice
P32101,Terry Phillips,(657)505-5290x2273,History,98,Krista Wheeler,2024-04-12,Practice
P32102,Kristin Russell,001-774-697-3582,Physics,1,Barbara Ruiz,2024-01-26,Final
P32103,Michael Santiago,001-965-175-2348,English,68,Angela Reed,2024-04-14,Midterm
P32104,Wayne Wright,259.590.2169x6107,Geography,63,Melissa Walsh,2024-03-25,Quiz
P32105,Andrea Garcia,(999)067-8641x0902,Biology,57,Natasha Dixon,2024-01-17,Practice
P32201,Mike Bryant,001-146-863-4757x17291,Math,100,Nicholas Arnold,2024-09-07,Practice
P32202,Christopher Mcclure,(950)797-4748x21523,Math,13,Ashley Smith,2024-07-16,Quiz
P32203,Wanda Mendoza,001-008-190-2777x0625,Physics,39,Calvin Gonzalez,2024-06-15,Midterm
P32204,Russell White,001-753-142-4357x69266,English,87,Matthew Hill,2024-06-07,Quiz
P32205,Michael Bass,+1-186-086-7013,Science,74,Leslie Thompson,2024-04-16,Midterm
P32301,Danielle Krueger,+1-934-746-1138x7297,Chemistry,9,Eddie Price,2024-04-04,Quiz
P32302,Valerie Scott,212-103-0541x817,Geography,88,Amanda Marshall DVM,2024-07-21,Midterm
P32303,Joshua Green,001-585-882-1379x5377,History,87,Lisa Carney,2024-08-03,Practice
P32304,Karen Tanner,774-259-5092x208,Math,63,Jennifer Turner,2024-01-22,Quiz
P32305,Laura Smith,281-825-8437,Physics,67,Evan Rodriguez,2024-11-01,Final
P32401,Barbara Hayes,(110)469-0126,Geography,64,Adam Heath,2024-02-13,Final
P32402,Pamela Lopez,(064)618-4011,Science,58,Jamie Rivera,2024-07-22,Practice
P32403,Kristie Sandoval,532.717.3552,History,99,Morgan Tran,2024-08-07,Final
P32404,Theresa Chang,475.825.2602x0846,English,33,Kimberly Williams,2024-05-21,Practice
P32405,Larry Myers,001-219-502-8977,Science,55,Tracy Brown,2024-05-27,Practice
P32501,Jordan Myers,+1-791-593-4207x7941,History,62,Michael Zamora PhD,2024-05-16,Final
P32502,David Coleman Jr.,001-508-093-1667x75604,Chemistry,26,Mr. Richard Baker DDS,2024-01-15,Quiz
P32503,Adrian Peck,(593)297-1754x461,Chemistry,55,Colleen Stein,2024-04-15,Midterm
P32504,Jacob Warren,001-140-067-3308x713,Science,28,Garrett Baker,2024-05-02,Practice
P32505,Nancy Barry,001-849-713-7601,Science,37,Aaron Owens,2024-07-03,Final
P32601,Danny Alvarez,499-036-0566x136,Biology,38,Victor King,2024-07-22,Midterm
P32602,Brian Gonzalez,9959335882,Math,33,Lawrence Taylor,2024-11-20,Practice
P32603,Stephanie Patrick,665.890.3232,Chemistry,30,Jennifer Montes,2024-07-22,Final
P32604,Jonathan Perry,135.659.0584x88348,Geography,37,Christina Jones,2024-10-21,Final
P32605,John Hurst,(916)670-6508x394,Chemistry,75,Jeremy Murray,2024-07-23,Quiz
P32701,Tyler Murray,820.561.8310x19170,English,12,Breanna Good,2024-07-28,Practice
P32702,Samantha Gallagher,001-690-863-5215x867,History,61,Daniel Webb,2024-02-02,Final
P32703,Cynthia Campbell,+1-838-076-4151x58135,Math,66,Samantha Cooper,2024-07-20,Final
P32704,Linda Poole,001-311-464-1470,Chemistry,47,Kimberly Stevens DVM,2024-03-17,Quiz
P32705,Kirsten Smith,677.793.0628,History,41,Elizabeth Salazar,2024-12-24,Practice
P32801,Andrew Cummings,(344)202-4343x0888,Biology,56,Kelsey Galvan,2024-11-12,Midterm
P32802,Tracy Reed,316-595-1278x413,Chemistry,26,Monique Thornton,2024-02-26,Midterm
P32803,Jared Harrison,248.970.5728x5704,Physics,9,Roger Burns,2024-04-02,Practice
P32804,Colin Watson,500-859-7657x837,Biology,90,Peter Fisher,2024-07-04,Final
P32805,Calvin Kline,+1-719-632-1841x6677,Physics,17,Seth Kirby,2024-09-18,Midterm
P32901,Garrett Powell,+1-474-704-7948,English,20,Theresa Murphy,2024-03-12,Practice
P32902,Anthony Fitzgerald,(934)906-8133x699,English,20,Alicia Martinez,2024-01-12,Final
P32903,Ashley Peterson,2954780648,Math,71,Robert Murillo,2024-10-18,Midterm
P32904,Bryan Roberts,+1-664-749-8567,Math,79,Chelsea Freeman,2024-08-21,Quiz
P32905,Brady Walsh,+1-501-202-4578x1602,English,55,Janet Smith,2024-09-21,Final
P33001,Teresa Fuentes,026.462.4363,Physics,57,Elizabeth Roberts,2024-09-18,Final
P33002,Donald Johnston,+1-143-417-9181x1126,English,10,Alfred Johnson,2024-12-15,Final
P33003,Ronald Myers,(320)060-4792x051,Biology,18,Justin Johnson,2024-05-07,Quiz
P33004,Mitchell Mitchell,9533523364,Science,52,Penny Guerra,2024-10-30,Practice
P33005,Michael Floyd,456-563-7602x073,Math,44,Paula Snow,2024-12-05,Midterm
P33101,Nicholas Marshall,6647226155,Biology,69,Linda Randall,2024-04-08,Final
P33102,Mrs. Amy Carpenter,984.881.9623x99463,Geography,58,Megan Taylor,2024-09-04,Final
P33103,Alyssa Cain,9973212851,Biology,82,Dr. Corey Diaz,2024-10-10,Final
P33104,Robert Lynch,001-434-783-5268x402,English,51,Benjamin Young,2024-07-02,Quiz
P33105,Charles Medina,+1-005-652-1326,History,46,Randy Griffin,2024-10-16,Midterm
P33201,Melissa Williams,001-615-193-6898x98146,Chemistry,7,Laura Delgado,2024-02-02,Quiz
P33202,Michael Silva,2130401237,Math,18,Jason Davidson,2024-11-13,Practice
P33203,Mark Jackson,939.789.6192x4806,Chemistry,57,Brittany Arnold,2024-02-02,Midterm
P33204,Leah Peterson,001-522-354-5496x05508,Chemistry,31,Christopher Castro,2024-07-14,Final
P33205,Jessica Wright,652.834.3190,English,13,Crystal Hickman,2024-06-16,Midterm
P33301,Brooke Wise,+1-882-892-0264,Math,51,Bradley Simpson,2024-11-16,Midterm
P33302,Matthew Cannon,906-179-1491,English,30,Jennifer Tucker,2024-07-28,Practice
P33303,James Vazquez,(830)976-5981,History,31,Tyler Campbell,2024-12-24,Practice
P33304,Donald White,+1-179-752-7407x841,Science,39,Dale Hawkins,2024-08-31,Practice
P33305,Megan Henson,878-424-7581,Geography,16,Mark Castillo,2024-12-03,Midterm
P33401,Shelly Garcia,(510)990-5343,History,81,Claire Odonnell,2024-08-06,Final
P33402,Jacob Jackson,518-509-0836,Biology,7,Hunter Robinson,2024-05-03,Practice
